File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD13A1_006__500m_16_days_EVI_doy2010033_aid0001,_500m_16_days_EVI,aid0001,2010-02-02,3646.0,-0.0107,0.5101,"(-0.0107,0.5101)",0.2030836,0.0827856,0.0068535,0.249725,0.3943,0.2035,0.0068,0.1517
MOD13A1_006__500m_16_days_EVI_doy2010049_aid0001,_500m_16_days_EVI,aid0001,2010-02-18,3634.0,-0.0229,0.4974,"(-0.0229,0.4974)",0.1971558,0.0803285,0.0064527,0.2423,0.3864,0.19975,0.0013,0.1458
MOD13A1_006__500m_16_days_EVI_doy2010065_aid0001,_500m_16_days_EVI,aid0001,2010-03-06,3670.0,-0.0343,0.5432,"(-0.0343,0.5432)",0.2091906,0.0827092,0.0068408,0.2528,0.394,0.20955,0.015,0.157325
MOD13A1_006__500m_16_days_EVI_doy2010081_aid0001,_500m_16_days_EVI,aid0001,2010-03-22,3653.0,-0.0415,0.5635,"(-0.0415,0.5635)",0.1978504,0.0816183,0.0066615,0.2493,0.3938,0.1978,0.001,0.1486
MOD13A1_006__500m_16_days_EVI_doy2010097_aid0001,_500m_16_days_EVI,aid0001,2010-04-07,3663.0,-0.0539,0.5769,"(-0.0539,0.5769)",0.2297775,0.0839535,0.0070482,0.2749,0.4088,0.2343,0.048,0.1834
MOD13A1_006__500m_16_days_EVI_doy2010113_aid0001,_500m_16_days_EVI,aid0001,2010-04-23,3645.0,-0.0549,0.5861,"(-0.0549,0.5861)",0.2822097,0.101818,0.0103669,0.3468,0.5228,0.2885,0.0516,0.2266
MOD13A1_006__500m_16_days_EVI_doy2010129_aid0001,_500m_16_days_EVI,aid0001,2010-05-09,3619.0,-0.0631,0.6032,"(-0.0631,0.6032)",0.2916601,0.0985607,0.0097142,0.35415,0.5281,0.2966,0.0671,0.23805
MOD13A1_006__500m_16_days_EVI_doy2010145_aid0001,_500m_16_days_EVI,aid0001,2010-05-25,3621.0,-0.0562,0.6998,"(-0.0562,0.6998)",0.3144135,0.1198607,0.0143666,0.3898,0.5966,0.3169,0.0303,0.246
MOD13A1_006__500m_16_days_EVI_doy2010353_aid0001,_500m_16_days_EVI,aid0001,2010-12-19,3613.0,-0.016,0.5127,"(-0.016,0.5127)",0.1867914,0.0845986,0.0071569,0.2323,0.3805,0.1848,-0.012,0.1335
MOD13A1_006__500m_16_days_EVI_doy2011001_aid0001,_500m_16_days_EVI,aid0001,2011-01-01,3642.0,-0.0342,0.5127,"(-0.0342,0.5127)",0.1891167,0.0827121,0.0068413,0.2337,0.3748,0.1894,-0.005,0.1377
MOD13A1_006__500m_16_days_EVI_doy2011017_aid0001,_500m_16_days_EVI,aid0001,2011-01-17,3701.0,-0.029,0.5078,"(-0.029,0.5078)",0.1771172,0.079969,0.006395,0.2219,0.361,0.178,-0.0103,0.1285
MOD13A1_006__500m_16_days_EVI_doy2011033_aid0001,_500m_16_days_EVI,aid0001,2011-02-02,3642.0,-0.042,0.5316,"(-0.042,0.5316)",0.1828515,0.0860923,0.0074119,0.237075,0.4074,0.17915,-0.042,0.121325
MOD13A1_006__500m_16_days_EVI_doy2011049_aid0001,_500m_16_days_EVI,aid0001,2011-02-18,3665.0,-0.0391,0.4876,"(-0.0391,0.4876)",0.1858622,0.0790435,0.0062479,0.2294,0.3646,0.1917,0.0068,0.1384
MOD13A1_006__500m_16_days_EVI_doy2011065_aid0001,_500m_16_days_EVI,aid0001,2011-03-06,3629.0,-0.0545,0.4771,"(-0.0545,0.4771)",0.1851385,0.0751094,0.0056414,0.2322,0.3751,0.1913,-0.005,0.1369
MOD13A1_006__500m_16_days_EVI_doy2011081_aid0001,_500m_16_days_EVI,aid0001,2011-03-22,3635.0,-0.0714,0.4827,"(-0.0714,0.4827)",0.1929275,0.083183,0.0069194,0.2425,0.3834,0.2049,0.0033,0.1465
MOD13A1_006__500m_16_days_EVI_doy2011097_aid0001,_500m_16_days_EVI,aid0001,2011-04-07,3628.0,-0.0651,0.5441,"(-0.0651,0.5441)",0.207772,0.0842447,0.0070972,0.260825,0.4074,0.21455,0.0149,0.1623
MOD13A1_006__500m_16_days_EVI_doy2011113_aid0001,_500m_16_days_EVI,aid0001,2011-04-23,3650.0,-0.0462,0.573,"(-0.0462,0.573)",0.2322152,0.0876808,0.0076879,0.2846,0.4439,0.23485,0.0195,0.1782
MOD13A1_006__500m_16_days_EVI_doy2011129_aid0001,_500m_16_days_EVI,aid0001,2011-05-09,3617.0,-0.0738,0.5825,"(-0.0738,0.5825)",0.2791782,0.1043005,0.0108786,0.3462,0.5327,0.2827,0.0344,0.2204
MOD13A1_006__500m_16_days_EVI_doy2011145_aid0001,_500m_16_days_EVI,aid0001,2011-05-25,3635.0,-0.0785,0.6649,"(-0.0785,0.6649)",0.3058889,0.1158409,0.0134191,0.37995,0.5894,0.3118,0.0317,0.2385
MOD13A1_006__500m_16_days_EVI_doy2011353_aid0001,_500m_16_days_EVI,aid0001,2011-12-19,3621.0,-0.0172,0.5065,"(-0.0172,0.5065)",0.2050861,0.0906281,0.0082135,0.2533,0.4095,0.2076,-0.0081,0.1484
MOD13A1_006__500m_16_days_EVI_doy2012001_aid0001,_500m_16_days_EVI,aid0001,2012-01-01,3607.0,-0.0374,0.5154,"(-0.0374,0.5154)",0.1837117,0.0896582,0.0080386,0.23415,0.382,0.1866,-0.0146,0.13445
MOD13A1_006__500m_16_days_EVI_doy2012017_aid0001,_500m_16_days_EVI,aid0001,2012-01-17,3624.0,-0.0328,0.5059,"(-0.0328,0.5059)",0.17189,0.088672,0.0078627,0.222025,0.3688,0.1755,-0.0328,0.1185
MOD13A1_006__500m_16_days_EVI_doy2012033_aid0001,_500m_16_days_EVI,aid0001,2012-02-02,3647.0,-0.0223,0.448,"(-0.0223,0.448)",0.190635,0.0807336,0.0065179,0.2389,0.3887,0.1911,-0.0103,0.1388
MOD13A1_006__500m_16_days_EVI_doy2012049_aid0001,_500m_16_days_EVI,aid0001,2012-02-18,3618.0,-0.0302,0.4702,"(-0.0302,0.4702)",0.180765,0.0808127,0.0065307,0.23425,0.4059,0.1873,-0.0302,0.1188
MOD13A1_006__500m_16_days_EVI_doy2012065_aid0001,_500m_16_days_EVI,aid0001,2012-03-05,3641.0,-0.0054,0.5113,"(-0.0054,0.5113)",0.2164997,0.0892135,0.007959,0.278,0.4534,0.2209,-0.0054,0.1597
MOD13A1_006__500m_16_days_EVI_doy2012081_aid0001,_500m_16_days_EVI,aid0001,2012-03-21,3643.0,-0.0497,0.5264,"(-0.0497,0.5264)",0.2079566,0.0810615,0.006571,0.254,0.3891,0.2138,0.0286,0.1637
MOD13A1_006__500m_16_days_EVI_doy2012097_aid0001,_500m_16_days_EVI,aid0001,2012-04-06,3648.0,-0.0664,0.5365,"(-0.0664,0.5365)",0.2425027,0.096199,0.0092542,0.30505,0.4732,0.2528,0.0165,0.189375
MOD13A1_006__500m_16_days_EVI_doy2012113_aid0001,_500m_16_days_EVI,aid0001,2012-04-22,3638.0,-0.0311,0.5554,"(-0.0311,0.5554)",0.2251238,0.1079956,0.0116631,0.2935,0.5276,0.2242,-0.0311,0.1323
MOD13A1_006__500m_16_days_EVI_doy2012129_aid0001,_500m_16_days_EVI,aid0001,2012-05-08,3634.0,-0.0722,0.6034,"(-0.0722,0.6034)",0.2848894,0.1055715,0.0111453,0.351775,0.537,0.2934,0.045,0.2278
MOD13A1_006__500m_16_days_EVI_doy2012145_aid0001,_500m_16_days_EVI,aid0001,2012-05-24,3632.0,-0.0685,0.6402,"(-0.0685,0.6402)",0.2938177,0.112194,0.0125875,0.3636,0.5537,0.3004,0.0466,0.236475
MOD13A1_006__500m_16_days_EVI_doy2012353_aid0001,_500m_16_days_EVI,aid0001,2012-12-18,3616.0,-0.0646,0.529,"(-0.0646,0.529)",0.1958293,0.0843242,0.0071106,0.2389,0.3802,0.1982,0.0017,0.14265
MOD13A1_006__500m_16_days_EVI_doy2013001_aid0001,_500m_16_days_EVI,aid0001,2013-01-01,3617.0,-0.0324,0.5141,"(-0.0324,0.5141)",0.1962494,0.0828851,0.0068699,0.2385,0.3735,0.1967,0.0139,0.1484
MOD13A1_006__500m_16_days_EVI_doy2013017_aid0001,_500m_16_days_EVI,aid0001,2013-01-17,3641.0,-0.0187,0.5203,"(-0.0187,0.5203)",0.1835481,0.0843602,0.0071167,0.231,0.3896,0.1819,-0.0187,0.1246
MOD13A1_006__500m_16_days_EVI_doy2013033_aid0001,_500m_16_days_EVI,aid0001,2013-02-02,3622.0,-0.0164,0.5093,"(-0.0164,0.5093)",0.1802971,0.0808696,0.0065399,0.22455,0.3691,0.1806,-0.0164,0.127425
MOD13A1_006__500m_16_days_EVI_doy2013049_aid0001,_500m_16_days_EVI,aid0001,2013-02-18,3664.0,-0.0409,0.4953,"(-0.0409,0.4953)",0.1916113,0.0807296,0.0065173,0.2379,0.3776,0.1922,0.0036,0.144
MOD13A1_006__500m_16_days_EVI_doy2013065_aid0001,_500m_16_days_EVI,aid0001,2013-03-06,3631.0,-0.0343,0.5235,"(-0.0343,0.5235)",0.2223539,0.0857746,0.0073573,0.2727,0.4284,0.226,0.0117,0.16825
MOD13A1_006__500m_16_days_EVI_doy2013081_aid0001,_500m_16_days_EVI,aid0001,2013-03-22,3620.0,-0.0188,0.5335,"(-0.0188,0.5335)",0.220102,0.0810261,0.0065652,0.267525,0.411,0.2262,0.0289,0.1716
MOD13A1_006__500m_16_days_EVI_doy2013097_aid0001,_500m_16_days_EVI,aid0001,2013-04-07,3617.0,-0.0747,0.5601,"(-0.0747,0.5601)",0.2516809,0.0965509,0.0093221,0.3134,0.4854,0.2617,0.0267,0.198
MOD13A1_006__500m_16_days_EVI_doy2013113_aid0001,_500m_16_days_EVI,aid0001,2013-04-23,3667.0,-0.0586,0.6151,"(-0.0586,0.6151)",0.2644246,0.1021907,0.0104429,0.33,0.5126,0.2752,0.0229,0.2071
MOD13A1_006__500m_16_days_EVI_doy2013129_aid0001,_500m_16_days_EVI,aid0001,2013-05-09,3631.0,-0.0524,0.6216,"(-0.0524,0.6216)",0.2792158,0.1010978,0.0102208,0.34125,0.5123,0.2814,0.0532,0.226
MOD13A1_006__500m_16_days_EVI_doy2013145_aid0001,_500m_16_days_EVI,aid0001,2013-05-25,3586.0,-0.065,0.6873,"(-0.065,0.6873)",0.3282239,0.1247398,0.01556,0.4083,0.6299,0.3354,0.0322,0.25775
MOD13A1_006__500m_16_days_EVI_doy2013353_aid0001,_500m_16_days_EVI,aid0001,2013-12-19,3619.0,-0.0306,0.5506,"(-0.0306,0.5506)",0.2060701,0.0907974,0.0082442,0.2575,0.4142,0.2103,-0.0059,0.1519
MOD13A1_006__500m_16_days_EVI_doy2014001_aid0001,_500m_16_days_EVI,aid0001,2014-01-01,3671.0,-0.0592,0.5506,"(-0.0592,0.5506)",0.2068077,0.0909199,0.0082664,0.2579,0.4161,0.211,-0.0046,0.1524
MOD13A1_006__500m_16_days_EVI_doy2014017_aid0001,_500m_16_days_EVI,aid0001,2014-01-17,3645.0,-0.0254,0.501,"(-0.0254,0.501)",0.1812838,0.078006,0.0060849,0.2203,0.3457,0.1826,0.0127,0.1364
MOD13A1_006__500m_16_days_EVI_doy2014033_aid0001,_500m_16_days_EVI,aid0001,2014-02-02,3642.0,-0.02,0.4896,"(-0.02,0.4896)",0.1876563,0.0788716,0.0062207,0.2339,0.3728,0.18685,0.0011,0.1402
MOD13A1_006__500m_16_days_EVI_doy2014049_aid0001,_500m_16_days_EVI,aid0001,2014-02-18,3623.0,-0.0477,0.4714,"(-0.0477,0.4714)",0.1571741,0.0900354,0.0081064,0.2145,0.3818,0.1681,-0.0477,0.1028
MOD13A1_006__500m_16_days_EVI_doy2014065_aid0001,_500m_16_days_EVI,aid0001,2014-03-06,3645.0,-0.0376,0.4753,"(-0.0376,0.4753)",0.194662,0.0790838,0.0062542,0.2412,0.3795,0.1983,0.0106,0.1486
MOD13A1_006__500m_16_days_EVI_doy2014081_aid0001,_500m_16_days_EVI,aid0001,2014-03-22,3671.0,-0.0273,0.4617,"(-0.0273,0.4617)",0.1926158,0.0720838,0.0051961,0.2329,0.3519,0.1952,0.0346,0.15335
MOD13A1_006__500m_16_days_EVI_doy2014097_aid0001,_500m_16_days_EVI,aid0001,2014-04-07,3604.0,-0.0533,0.5307,"(-0.0533,0.5307)",0.2254395,0.0821785,0.0067533,0.2671,0.3922,0.2289,0.0564,0.1828
MOD13A1_006__500m_16_days_EVI_doy2014113_aid0001,_500m_16_days_EVI,aid0001,2014-04-23,3625.0,-0.0762,0.5717,"(-0.0762,0.5717)",0.2552684,0.09151,0.0083741,0.3106,0.4561,0.2623,0.0677,0.2132
MOD13A1_006__500m_16_days_EVI_doy2014129_aid0001,_500m_16_days_EVI,aid0001,2014-05-09,3630.0,-0.0615,0.6787,"(-0.0615,0.6787)",0.3117478,0.1118201,0.0125037,0.3788,0.5562,0.3192,0.0807,0.259425
MOD13A1_006__500m_16_days_EVI_doy2014145_aid0001,_500m_16_days_EVI,aid0001,2014-05-25,3655.0,-0.0632,0.6739,"(-0.0632,0.6739)",0.3063229,0.1099026,0.0120786,0.37025,0.555,0.3048,0.061,0.2464
MOD13A1_006__500m_16_days_EVI_doy2014353_aid0001,_500m_16_days_EVI,aid0001,2014-12-19,3641.0,-0.0308,0.5195,"(-0.0308,0.5195)",0.198238,0.0852717,0.0072713,0.2469,0.3961,0.1969,-0.0023,0.1472
MOD13A1_006__500m_16_days_EVI_doy2015001_aid0001,_500m_16_days_EVI,aid0001,2015-01-01,3630.0,-0.0408,0.4953,"(-0.0408,0.4953)",0.1451591,0.0925578,0.008567,0.206,0.395,0.1416,-0.0408,0.0745
MOD13A1_006__500m_16_days_EVI_doy2015017_aid0001,_500m_16_days_EVI,aid0001,2015-01-17,3649.0,-0.0324,0.4767,"(-0.0324,0.4767)",0.183183,0.0761895,0.0058048,0.2235,0.3495,0.1792,0.0137,0.1378
MOD13A1_006__500m_16_days_EVI_doy2015033_aid0001,_500m_16_days_EVI,aid0001,2015-02-02,3639.0,-0.0669,0.4596,"(-0.0669,0.4596)",0.1806813,0.079996,0.0063994,0.2217,0.3463,0.1832,0.0117,0.1374
MOD13A1_006__500m_16_days_EVI_doy2015049_aid0001,_500m_16_days_EVI,aid0001,2015-02-18,3642.0,-0.0494,0.487,"(-0.0494,0.487)",0.1911252,0.0816569,0.0066678,0.2351,0.3695,0.196,0.0103,0.14455
MOD13A1_006__500m_16_days_EVI_doy2015065_aid0001,_500m_16_days_EVI,aid0001,2015-03-06,3616.0,-0.0384,0.4747,"(-0.0384,0.4747)",0.1856463,0.077952,0.0060765,0.2265,0.354,0.1909,0.0121,0.1407
MOD13A1_006__500m_16_days_EVI_doy2015081_aid0001,_500m_16_days_EVI,aid0001,2015-03-22,3645.0,-0.0668,0.6343,"(-0.0668,0.6343)",0.2251428,0.095965,0.0092093,0.2801,0.4323,0.235,0.0264,0.1785
MOD13A1_006__500m_16_days_EVI_doy2015097_aid0001,_500m_16_days_EVI,aid0001,2015-04-07,3658.0,-0.0563,0.5856,"(-0.0563,0.5856)",0.2422693,0.0936,0.008761,0.295775,0.4479,0.249,0.039,0.1928
MOD13A1_006__500m_16_days_EVI_doy2015113_aid0001,_500m_16_days_EVI,aid0001,2015-04-23,3652.0,-0.0396,0.5931,"(-0.0396,0.5931)",0.2644367,0.0920911,0.0084808,0.3184,0.4699,0.2695,0.0655,0.2169
MOD13A1_006__500m_16_days_EVI_doy2015129_aid0001,_500m_16_days_EVI,aid0001,2015-05-09,3650.0,-0.0627,0.6626,"(-0.0627,0.6626)",0.3007945,0.1038749,0.01079,0.3673,0.5537,0.29895,0.0597,0.2427
MOD13A1_006__500m_16_days_EVI_doy2015145_aid0001,_500m_16_days_EVI,aid0001,2015-05-25,3672.0,-0.0636,0.6718,"(-0.0636,0.6718)",0.2951787,0.120391,0.014494,0.3716,0.5846,0.29475,0.0135,0.228075
MOD13A1_006__500m_16_days_EVI_doy2015353_aid0001,_500m_16_days_EVI,aid0001,2015-12-19,3640.0,-0.0337,0.6713,"(-0.0337,0.6713)",0.2031429,0.090849,0.0082535,0.247,0.4006,0.19855,-0.0077,0.1444
MOD13A1_006__500m_16_days_EVI_doy2016001_aid0001,_500m_16_days_EVI,aid0001,2016-01-01,3618.0,-0.0216,0.5729,"(-0.0216,0.5729)",0.1978747,0.0889281,0.0079082,0.2445,0.3988,0.1925,-0.0107,0.141
MOD13A1_006__500m_16_days_EVI_doy2016017_aid0001,_500m_16_days_EVI,aid0001,2016-01-17,3652.0,-0.0277,0.5287,"(-0.0277,0.5287)",0.1643333,0.0989249,0.0097861,0.2288,0.447,0.14855,-0.0277,0.0826
MOD13A1_006__500m_16_days_EVI_doy2016033_aid0001,_500m_16_days_EVI,aid0001,2016-02-02,3675.0,-0.0206,0.5561,"(-0.0206,0.5561)",0.1995373,0.0858613,0.0073722,0.23925,0.3817,0.1904,0.008,0.1441
MOD13A1_006__500m_16_days_EVI_doy2016049_aid0001,_500m_16_days_EVI,aid0001,2016-02-18,3565.0,-0.0358,0.4324,"(-0.0358,0.4324)",0.12857,0.0826439,0.00683,0.1784,0.3477,0.1109,-0.0358,0.0644
MOD13A1_006__500m_16_days_EVI_doy2016065_aid0001,_500m_16_days_EVI,aid0001,2016-03-05,3646.0,-0.0443,0.5924,"(-0.0443,0.5924)",0.2371844,0.1018133,0.010366,0.2956,0.4659,0.2414,0.0121,0.1817
MOD13A1_006__500m_16_days_EVI_doy2016097_aid0001,_500m_16_days_EVI,aid0001,2016-04-06,3663.0,-0.0551,0.5568,"(-0.0551,0.5568)",0.2705408,0.0928686,0.0086246,0.3241,0.4765,0.2703,0.0677,0.2214
MOD13A1_006__500m_16_days_EVI_doy2016113_aid0001,_500m_16_days_EVI,aid0001,2016-04-22,3657.0,-0.0651,0.637,"(-0.0651,0.637)",0.2925389,0.1126831,0.0126975,0.3618,0.5519,0.2949,0.0392,0.2327
MOD13A1_006__500m_16_days_EVI_doy2016129_aid0001,_500m_16_days_EVI,aid0001,2016-05-08,3635.0,-0.0468,0.6804,"(-0.0468,0.6804)",0.2996014,0.112089,0.0125639,0.3621,0.5468,0.2995,0.0481,0.2351
MOD13A1_006__500m_16_days_EVI_doy2016145_aid0001,_500m_16_days_EVI,aid0001,2016-05-24,3623.0,-0.0405,0.6685,"(-0.0405,0.6685)",0.2984904,0.1113416,0.0123969,0.3653,0.5639,0.2888,0.0322,0.2319
MOD13A1_006__500m_16_days_EVI_doy2016353_aid0001,_500m_16_days_EVI,aid0001,2016-12-18,3641.0,-0.0484,0.4323,"(-0.0484,0.4323)",0.0747516,0.0644649,0.0041557,0.1073,0.2263,0.0654,-0.0484,0.0273
MOD13A1_006__500m_16_days_EVI_doy2017001_aid0001,_500m_16_days_EVI,aid0001,2017-01-01,3630.0,-0.0484,0.414,"(-0.0484,0.414)",0.0994194,0.0801451,0.0064232,0.137475,0.2802,0.0815,-0.0484,0.041625
MOD13A1_006__500m_16_days_EVI_doy2017017_aid0001,_500m_16_days_EVI,aid0001,2017-01-17,3623.0,-0.028,0.5001,"(-0.028,0.5001)",0.1746429,0.0771001,0.0059444,0.2116,0.3322,0.1712,0.0128,0.1309
MOD13A1_006__500m_16_days_EVI_doy2017033_aid0001,_500m_16_days_EVI,aid0001,2017-02-02,3658.0,-0.0418,0.5454,"(-0.0418,0.5454)",0.1378429,0.1087355,0.0118234,0.2094,0.4344,0.09905,-0.0418,0.057125
MOD13A1_006__500m_16_days_EVI_doy2017049_aid0001,_500m_16_days_EVI,aid0001,2017-02-18,3617.0,-0.0458,0.5553,"(-0.0458,0.5553)",0.1570251,0.0951611,0.0090556,0.2176,0.4173,0.1553,-0.0458,0.0835
MOD13A1_006__500m_16_days_EVI_doy2017065_aid0001,_500m_16_days_EVI,aid0001,2017-03-06,3647.0,-0.024,0.4978,"(-0.024,0.4978)",0.1231807,0.0795692,0.0063313,0.1693,0.3232,0.1047,-0.024,0.0646
MOD13A1_006__500m_16_days_EVI_doy2017081_aid0001,_500m_16_days_EVI,aid0001,2017-03-22,3614.0,-0.0453,0.4436,"(-0.0453,0.4436)",0.1854149,0.0804815,0.0064773,0.2289,0.3619,0.1882,0.006,0.1394
MOD13A1_006__500m_16_days_EVI_doy2017097_aid0001,_500m_16_days_EVI,aid0001,2017-04-07,3640.0,-0.0631,0.5012,"(-0.0631,0.5012)",0.2055471,0.08834,0.007804,0.2634,0.4309,0.2066,-0.0174,0.1507
MOD13A1_006__500m_16_days_EVI_doy2017113_aid0001,_500m_16_days_EVI,aid0001,2017-04-23,3615.0,-0.0574,0.5886,"(-0.0574,0.5886)",0.2591153,0.0996477,0.0099297,0.3173,0.4871,0.2585,0.0313,0.2027
MOD13A1_006__500m_16_days_EVI_doy2017129_aid0001,_500m_16_days_EVI,aid0001,2017-05-09,3645.0,-0.0583,0.6211,"(-0.0583,0.6211)",0.288139,0.1150651,0.01324,0.3619,0.5674,0.286,0.013,0.2208
MOD13A1_006__500m_16_days_EVI_doy2017145_aid0001,_500m_16_days_EVI,aid0001,2017-05-25,3649.0,-0.0321,0.6623,"(-0.0321,0.6623)",0.2965612,0.1165474,0.0135833,0.3671,0.5741,0.297,0.024,0.2291
MOD13A1_006__500m_16_days_EVI_doy2017353_aid0001,_500m_16_days_EVI,aid0001,2017-12-19,3622.0,-0.0305,0.5632,"(-0.0305,0.5632)",0.1638058,0.1012648,0.0102546,0.2353,0.4692,0.1549,-0.0305,0.078525
MOD13A1_006__500m_16_days_EVI_doy2018001_aid0001,_500m_16_days_EVI,aid0001,2018-01-01,3616.0,-0.0055,0.549,"(-0.0055,0.549)",0.1594179,0.0855772,0.0073235,0.1996,0.3408,0.1491,-0.0055,0.103725
MOD13A1_006__500m_16_days_EVI_doy2018017_aid0001,_500m_16_days_EVI,aid0001,2018-01-17,3648.0,-0.0117,0.5449,"(-0.0117,0.5449)",0.1630211,0.1038549,0.0107858,0.2338,0.4602,0.154,-0.0117,0.0716
MOD13A1_006__500m_16_days_EVI_doy2018033_aid0001,_500m_16_days_EVI,aid0001,2018-02-02,3646.0,-0.0329,0.5,"(-0.0329,0.5)",0.1966952,0.0926548,0.0085849,0.2491,0.4086,0.1906,-0.0219,0.13985
MOD13A1_006__500m_16_days_EVI_doy2018049_aid0001,_500m_16_days_EVI,aid0001,2018-02-18,3620.0,-0.0372,0.4645,"(-0.0372,0.4645)",0.1023867,0.085862,0.0073723,0.142125,0.2888,0.07795,-0.0372,0.0442
MOD13A1_006__500m_16_days_EVI_doy2018065_aid0001,_500m_16_days_EVI,aid0001,2018-03-06,3638.0,-0.0126,0.4914,"(-0.0126,0.4914)",0.1887022,0.0756232,0.0057189,0.229075,0.3598,0.1854,0.0112,0.141825
MOD13A1_006__500m_16_days_EVI_doy2018081_aid0001,_500m_16_days_EVI,aid0001,2018-03-22,3667.0,-0.0338,0.5335,"(-0.0338,0.5335)",0.2140661,0.0938125,0.0088008,0.27445,0.448,0.2167,-0.0181,0.1559
MOD13A1_006__500m_16_days_EVI_doy2018097_aid0001,_500m_16_days_EVI,aid0001,2018-04-07,3684.0,-0.0631,0.4993,"(-0.0631,0.4993)",0.2156029,0.0903796,0.0081685,0.266,0.4175,0.2198,0.0136,0.1641
MOD13A1_006__500m_16_days_EVI_doy2018113_aid0001,_500m_16_days_EVI,aid0001,2018-04-23,3652.0,-0.0586,0.6306,"(-0.0586,0.6306)",0.2605951,0.1067402,0.0113935,0.3265,0.5162,0.25945,0.0059,0.198
MOD13A1_006__500m_16_days_EVI_doy2018129_aid0001,_500m_16_days_EVI,aid0001,2018-05-09,3653.0,-0.0664,0.6487,"(-0.0664,0.6487)",0.290718,0.11967,0.0143209,0.3638,0.571,0.2947,0.0166,0.2247
MOD13A1_006__500m_16_days_EVI_doy2018145_aid0001,_500m_16_days_EVI,aid0001,2018-05-25,3617.0,-0.0628,0.6821,"(-0.0628,0.6821)",0.2882202,0.1107815,0.0122725,0.3528,0.5422,0.2868,0.0371,0.2261
MOD13A1_006__500m_16_days_EVI_doy2018353_aid0001,_500m_16_days_EVI,aid0001,2018-12-19,3612.0,-0.0157,0.5473,"(-0.0157,0.5473)",0.2036292,0.0939601,0.0088285,0.2517,0.4084,0.1945,-0.0015,0.14575
MOD13A1_006__500m_16_days_EVI_doy2019001_aid0001,_500m_16_days_EVI,aid0001,2019-01-01,3645.0,-0.0083,0.5457,"(-0.0083,0.5457)",0.1871033,0.0821545,0.0067494,0.2256,0.3566,0.1811,0.0074,0.1379
MOD13A1_006__500m_16_days_EVI_doy2019017_aid0001,_500m_16_days_EVI,aid0001,2019-01-17,3626.0,-0.0134,0.5056,"(-0.0134,0.5056)",0.183074,0.0816227,0.0066623,0.2207,0.3539,0.18,-0.0011,0.1319
MOD13A1_006__500m_16_days_EVI_doy2019033_aid0001,_500m_16_days_EVI,aid0001,2019-02-02,3700.0,-0.0377,0.5034,"(-0.0377,0.5034)",0.1418913,0.0957228,0.0091629,0.20335,0.4017,0.13395,-0.0377,0.0686
MOD13A1_006__500m_16_days_EVI_doy2019049_aid0001,_500m_16_days_EVI,aid0001,2019-02-18,3560.0,-0.028,0.4766,"(-0.028,0.4766)",0.1387263,0.0828291,0.0068607,0.192625,0.3693,0.12395,-0.028,0.0747
MOD13A1_006__500m_16_days_EVI_doy2019065_aid0001,_500m_16_days_EVI,aid0001,2019-03-06,3640.0,-0.0177,0.4546,"(-0.0177,0.4546)",0.171446,0.0696258,0.0048477,0.206025,0.3197,0.1719,0.0145,0.129275
MOD13A1_006__500m_16_days_EVI_doy2019081_aid0001,_500m_16_days_EVI,aid0001,2019-03-22,3662.0,-0.0479,0.5211,"(-0.0479,0.5211)",0.1948216,0.0821677,0.0067515,0.2396,0.3738,0.1958,0.0173,0.150125
MOD13A1_006__500m_16_days_EVI_doy2019097_aid0001,_500m_16_days_EVI,aid0001,2019-04-07,3618.0,-0.0618,0.5031,"(-0.0618,0.5031)",0.2439752,0.0972791,0.0094632,0.3093,0.4936,0.256,0.002,0.184525
MOD13A1_006__500m_16_days_EVI_doy2019113_aid0001,_500m_16_days_EVI,aid0001,2019-04-23,3682.0,-0.0478,0.6182,"(-0.0478,0.6182)",0.254407,0.0994938,0.009899,0.314325,0.4834,0.2569,0.0321,0.2013
MOD13A1_006__500m_16_days_EVI_doy2019129_aid0001,_500m_16_days_EVI,aid0001,2019-05-09,3661.0,-0.053,0.6026,"(-0.053,0.6026)",0.2709193,0.1040873,0.0108342,0.3328,0.5143,0.2697,0.0312,0.2117
MOD13A1_006__500m_16_days_EVI_doy2019145_aid0001,_500m_16_days_EVI,aid0001,2019-05-25,3655.0,-0.0562,0.6757,"(-0.0562,0.6757)",0.3014279,0.1143523,0.0130764,0.37335,0.5809,0.2926,0.0263,0.2338
MOD13A1_006__500m_16_days_EVI_doy2019353_aid0001,_500m_16_days_EVI,aid0001,2019-12-19,3637.0,-0.0198,0.5355,"(-0.0198,0.5355)",0.2032468,0.0918065,0.0084284,0.2596,0.4417,0.1988,-0.0198,0.137
MOD13A1_006__500m_16_days_EVI_doy2020001_aid0001,_500m_16_days_EVI,aid0001,2020-01-01,3613.0,-0.031,0.5233,"(-0.031,0.5233)",0.174004,0.0931318,0.0086735,0.2327,0.4173,0.1692,-0.031,0.1059
MOD13A1_006__500m_16_days_EVI_doy2020017_aid0001,_500m_16_days_EVI,aid0001,2020-01-17,3651.0,-0.0329,0.442,"(-0.0329,0.442)",0.1295165,0.0812655,0.0066041,0.1819,0.3537,0.1262,-0.0329,0.06445
